"","log2FoldChange","pvalue","padj","meanTPM_L14","meanTPM_L60"
"Psmb8",0.210152919037845,0.0626114458789122,0.265969919340751,662.208214050617,752.681491278077
"Pycard",-0.233293907119322,0.0626457444327623,0.265969919340751,199.926103817463,165.193468650131
"Mak16",-0.271679894436405,0.062778935100284,0.266412571449665,55.3955917725418,43.0938572343494
"Zfp873",-0.38301902309441,0.0627805555104708,0.266412571449665,4.57097587105699,3.04256277029443
"Zbtb42",0.421478931918304,0.0628756998915645,0.266751418586421,1.74071357892088,2.65895310518268
"Zfp39",-0.366878265893633,0.0629105303126297,0.266834279956852,2.66077611328587,1.81549842256235
"Clpb",-0.353335163463517,0.0630081500763987,0.267183356548133,11.3413939444211,6.81559830459571
"Slc44a2",0.240146137369485,0.0630620403080036,0.267346875306731,81.5254617801922,95.9724125734968
"Amot",0.180565099750144,0.0631334940112656,0.26751974466727,0.00971464733251593,0.0462984778629186
"Lrrc27",0.39983652421216,0.0631262972367708,0.26751974466727,2.56528153630346,3.64967788441116
"Ccdc181",-0.32469969027203,0.0631692191468899,0.267594066342043,8.76060574006786,6.41798664779057
"Zmym3",-0.29899680123659,0.0631817192360835,0.267594066342043,7.1483181447069,5.304724517486
"Hba-a1",0.329681740519157,0.0632068000173908,0.267635299612361,617.743008868466,1744.83443597483
"Stk40",0.326485645941556,0.0632669534435908,0.267824984225648,3.83279084495175,4.91884395182112
"Slc25a28",0.430363264963417,0.0635135110277203,0.268803481153717,3.65026467548054,5.71937820224621
"Arhgef26",0.231528416827688,0.063557422778615,0.268924068578803,0.0510819830581151,0.144726113507756
"Glis2",0.430699429765189,0.0636324518901442,0.269176229302936,0.151103256295699,0.34554386816408
"Echdc3",0.387432892022485,0.0636497521739745,0.26918412407039,0.388308091844117,0.976610519510753
"Gpr4",0.257466758790608,0.0637199657557419,0.26941573884749,0.0341224142748033,0.127347441341891
"Btnl2",0.260633791005014,0.0638350659256123,0.26983698129147,0.0388297111833081,0.145731974663241
"Adam17",-0.274087547711881,0.0638645956229183,0.269896392599786,17.5976355930623,13.870075933055
"Rab9",-0.26351648599263,0.0639532339416386,0.270205511912819,28.329248844406,22.2272560975185
"Kras",-0.303467481010903,0.0640589093130483,0.2705864464347,7.47569200808955,6.56789956034425
"Serinc3",0.310379770576947,0.0640816235594829,0.270616851453012,54.967903806397,72.1554305009119
"Hirip3",-0.41581835200374,0.0641657744145969,0.270906625893243,4.81443198613245,3.42632908565571
"Pecr",-0.415990416073175,0.064209049905681,0.27102372686471,4.07152064939164,2.47689656906489
"Nfrkb",0.259126520061435,0.0642486310328217,0.271125181186412,7.66972493102845,10.0748223859406
"Atn1",0.331484397847223,0.06428278976612,0.271179833877867,2.29647678768443,2.49556455701961
"Usp37",-0.265990506883619,0.0642926789223658,0.271179833877867,14.2111380771459,10.8009758750755
"Nipbl",-0.404115402686563,0.0643582337874508,0.271390704904964,7.04508403385056,4.37664063809426
"Slc35a5",0.266072021172223,0.0644180095257689,0.271514315694032,10.8002121135484,12.4356113570625
"Traj30",0.220055356518281,0.0644186823199304,0.271514315694032,15.1810183012437,65.0320345478932
"Helb",-0.317879596338316,0.0644933367309454,0.271599277893336,2.52271439367476,1.89611952414348
"Mat2a",0.279156397405552,0.0644972567334929,0.271599277893336,76.781515162042,94.5884057585502
"Prss34",0.0498477900151047,0.0645011300403759,0.271599277893336,0.193016325229967,10.1892644437816
"Rnf113a2",-0.251130041845355,0.0644944243187382,0.271599277893336,25.1025179058324,19.973195672131
"Zbtb22",0.324569827118035,0.0645862222279142,0.271891938662093,2.20463806443028,2.84444512590857
"Isoc1",-0.288639007389597,0.0646023906622596,0.271894376336986,5.25825822609204,4.02093292519804
"4932438H23Rik",0.339150047259918,0.0647543697273754,0.272396559736705,0.274428480627389,0.790127033700472
"Cd93",0.362912562427425,0.0647422867076461,0.272396559736705,1.94529096936934,2.67088534577205
"Gucy1b1",-0.36050184561186,0.0647685644875934,0.272396559736705,0.437800539161646,0.212692947243975
"Ints11",-0.221036450602061,0.0648391022978018,0.272627479068457,44.3205967208062,37.9441556761763
"Ssbp3",0.258889941424854,0.0648626830282656,0.272660895323206,34.155917300167,41.2098512571151
"Gm2808",0.296868613247771,0.0650167281285832,0.273110971890804,0.0490792137099487,0.153318053519181
"Lck",0.252743969322245,0.0650156007508478,0.273110971890804,643.357733358286,761.315275865985
"Vsig2",-0.179793099683321,0.0650017826150505,0.273110971890804,0.37045779815956,0.0585064296984603
"Rnf113a1",0.311166983842577,0.0650605267118309,0.273229146732734,6.18931012627472,7.86282536499254
"Ncoa5",0.281473268317511,0.0651022885553491,0.273338713214695,7.42176091495107,9.40607927403397
"Fcgr1",-0.301215037101516,0.0651321040684841,0.273398081121163,31.6546899363184,11.7512055040937
"Bace2",0.185097198434767,0.0651813557980842,0.273538986158418,0.0116246313965245,0.310969716172391
"Igkv4-55",0.179884324065197,0.0653199529037523,0.274054678516801,0.447814255952932,2.7710584284927
"Zfp217",-0.261776840385878,0.0653376369096789,0.274062945007626,3.08686091061394,2.31460848840318
"Gjb1",0.218774081406847,0.0654527933730376,0.274348033938752,0.0457951869524453,0.201106234022959
"Tafa3",0.444195986263796,0.0654234869234734,0.274348033938752,0.337228452870009,0.699296710508757
"Wdr90",-0.401812050525827,0.0654484397019294,0.274348033938752,1.95282490507948,1.3622473905672
"Fgd1",0.318439974169666,0.0654928586087363,0.274421529937987,0.0854870770082496,0.247576974135822
"Stard4",-0.256991979396423,0.0655017962921759,0.274421529937987,14.6530400960844,9.66922524410966
"Galk2",-0.267605290458627,0.0655495291504831,0.274555556655518,30.0263872280542,23.778169072009
"Inpp5d",0.240970124356488,0.0656253205435798,0.274741050312188,40.8163097137792,48.3027863164108
"Rasgef1a",0.433539078795702,0.0656103732899591,0.274741050312188,1.67608046896593,2.6823519043872
"Srp54a",-0.295533623937658,0.0656666805264262,0.274848230156323,64.2250549790504,48.7280186287607
"Atf6b",0.273203674749775,0.0657017243382966,0.274867984268683,12.5757177119691,14.9703264949805
"Gigyf2",-0.271613005959645,0.0657186798004935,0.274867984268683,16.5377475963826,14.5658069852711
"Rfc5",-0.32156284735485,0.0657141671765896,0.274867984268683,40.9703529989937,28.246244350086
"Parp3",0.279952853449333,0.0657551065425984,0.274954402591575,8.99932821035228,10.352406130217
"Elane",0.0729561865959677,0.0661443209547663,0.276515604451601,0.244580926047129,5.64791560439326
"Kcnk10",-0.282330108333655,0.0662749516849108,0.27692894881086,0.202200784461494,0.0426334673309472
"Manbal",0.287843267273442,0.0662667742862846,0.27692894881086,27.299219557358,33.9503642173478
"Mlst8",-0.327711206060783,0.0662960639590576,0.276950814732916,10.7653008954991,7.31747585237851
"Rbp1",0.378205262888999,0.0663769549140772,0.277222334927304,0.134395101087014,0.332909995779244
"Far2",0.412817591501667,0.0664149205503421,0.277314015030555,0.455235331857926,0.695051111252284
"Klf11",-0.412384737827096,0.0664372713932156,0.277314015030555,0.812321212975323,0.494197109362771
"Slc25a4",-0.338220302528224,0.0664466067778618,0.277314015030555,169.636522695438,124.306413214755
"Fcrl1",0.396253963386561,0.0666066862726234,0.277915601741824,8.20456258929928,12.3681257730527
"Adora2b",-0.206707243380717,0.066625875799142,0.277929179577335,1.48293345623613,0.42359788616887
"Tmem250-ps",0.262909758837439,0.0666616515902691,0.27801192381298,26.1473210657395,31.59075767944
"Tex261",0.220285626998082,0.0667204293475458,0.278190535082607,42.1479775132054,47.5673029529955
"2810004N23Rik",-0.283031400830583,0.0667898510943451,0.278413430434148,19.6426774936629,15.2229123570336
"Cep19",-0.328089701192697,0.0668463353174189,0.278582302095843,15.1225003820309,11.1649293166069
"Zmiz2",0.220832132040344,0.0669736068173386,0.279046028786718,11.1981769895158,12.8343771998411
"Creb3l2",-0.305388137594159,0.0670148726032345,0.279151276110106,1.10411880392282,0.826076100411264
"2210010C04Rik",-0.21360707266833,0.0670666432068214,0.279233545994312,0.148195920446899,0.0362555504454797
"H4c14",0.393314232288798,0.0670658795718408,0.279233545994312,2.42130682586679,3.55660093919537
"Snx3",-0.262676264940543,0.0671046712468927,0.279325195994524,144.211658966302,111.889633177387
"Saa3",-0.385531340049305,0.067167533740961,0.279520151748055,20.9913874069904,10.510207297519
"Sumo1",-0.225602980233004,0.0671850566715916,0.279526377244568,385.97305030938,316.497033929218
"Dmac2l",0.338966312281116,0.0672584557232122,0.279698313368752,8.70681313630356,11.8429890998243
"Ear1",0.0281324503342649,0.0672528232260173,0.279698313368752,0,2.50864159917151
"Rbm12b2",-0.263870066861504,0.0673330477993026,0.27988573203639,5.79356621653914,4.55075540556273
"Zfp2",-0.130107223445027,0.0673356190370216,0.27988573203639,0.0795147482244806,0.00913188488366543
"Npepps",-0.262378608916253,0.0674637232691332,0.280351393265893,14.6477229586687,10.7887439158302
"Lsm4",-0.240745490665539,0.0675132787425849,0.280490494175661,87.3608331305797,70.7739631224286
"Abtb1",0.28051919053144,0.0675373356737391,0.280523617881801,37.2229622615639,46.3225841516045
"Samd8",-0.350673360523451,0.0675742480626897,0.28061010963366,1.69535556189698,1.28945089392051
"Trav23",-0.138688038260648,0.0676013512990353,0.28065583623101,1.39888312888227,0.184883799176548
"Ly6g6c",0.321040644603972,0.0676927336269753,0.280968340596877,0.193996147168537,0.585119268336875
"AL731706.1",-0.35595564439006,0.0678275252911126,0.281401631044004,16.6164137139123,11.6081416193415
"Gm10231",-0.270522686716191,0.0678293937795422,0.281401631044004,132.622559213014,104.671037569267
"Endov",0.302090420364808,0.0678934224521645,0.281600280853318,6.13401950935696,6.73595901606589
"Il21",-0.211126333744864,0.0680590744753468,0.282220237262131,0.328865436613024,0.0813134262477442
"Serpinc1",0.384001607875112,0.0681052047871881,0.282344396646862,0.880303874875083,1.74369745814581
"Gcc1",0.280987813392213,0.0681651394171396,0.282525712113672,2.67277008134767,3.45097011847866
"Bcs1l",-0.259360502822101,0.0682629582427321,0.282531205301385,14.6537908703416,11.9114267889557
"Chmp1a",0.306731286181535,0.0683094527012295,0.282531205301385,69.8314760768778,89.1219324586382
"Esam",0.18728704153429,0.0682145635111743,0.282531205301385,0.107264922855906,0.386921984656336
"Ireb2",-0.319174187687736,0.0682547916442599,0.282531205301385,5.08798334658379,3.6732535508729
"Kyat1",-0.367046874785528,0.068210256247913,0.282531205301385,6.05997026944887,4.26591398597771
"P4ha2",0.430228554562807,0.0682541929712566,0.282531205301385,0.334056971335341,0.590263142250026
"Rph3al",0.360118438253143,0.0683122580560715,0.282531205301385,1.86059801686982,2.49090055044516
"Sh3glb1",-0.306681557408997,0.0682749724429715,0.282531205301385,52.6997169191998,40.8238682596805
"Wwc1",0.284262324092024,0.0683106770392374,0.282531205301385,0.0461771384989252,0.295260589501043
"Dhh",0.42361588799237,0.0683628457753797,0.282673398095874,0.139662701764565,0.28456431339379
"Dusp18",0.411637588422488,0.0683991428337789,0.282756447064218,0.328803963056022,0.474395862601992
"Gm14633",-0.366009574943963,0.0684854566213127,0.282845098018545,3.40837447482091,1.54156050597682
"Gm20091",0.290453764800623,0.0684375429192295,0.282845098018545,1.92854599344983,5.87631625968505
"Pfkl",0.330114586218128,0.0684751683452956,0.282845098018545,16.2066531385629,21.6727473167285
"Smdt1",-0.240958559998814,0.0684723735397507,0.282845098018545,95.7946996120706,78.769633449669
"Cyp2r1",-0.421037474024743,0.0685337332009584,0.28297747177034,1.11424137554659,0.585646194026785
"Cwf19l2",-0.38581783468304,0.068600634613525,0.28318666705195,5.84218334894018,3.96413897409819
"Anks1",0.358064138417231,0.0686569064303791,0.28335189423858,0.912846056946513,1.11413158771298
"Bhmt",0.438306329703847,0.0687185570446036,0.283539236672565,1.70040349129612,3.16787933980649
"Phykpl",0.281817552221459,0.0688131175761846,0.283862247787662,11.0512015527618,13.9387364506029
"H3c11",-0.177309377960124,0.0688930193288129,0.284124651244697,3.40318782136546,0.758333452199382
"Hmgb1-ps2",-0.355830663898813,0.0689241614451296,0.284170690148064,4.93570121747068,2.07062077581925
"Tbk1",-0.244836992836525,0.0689367691082197,0.284170690148064,33.663261174878,25.961710532623
"Agpat2",0.323918838355328,0.0690101430624857,0.284405932219474,7.56409676772252,9.24463805960184
"Trim37",-0.338750610683495,0.0690433348953503,0.284475502931681,3.11125339579221,2.36719786609547
"Car3",0.435299225198763,0.0691392325070747,0.284803342974939,0.806381969412453,1.34920059564651
"Mrvi1",0.433720039201705,0.0691980724859136,0.284843894790375,0.478753560515766,0.689649934051979
"Sqstm1",0.238835127128233,0.0691930646207359,0.284843894790375,44.4598451252747,53.1592221955855
"Tmem39b",-0.29472078518338,0.069194301277094,0.284843894790375,11.4479633980133,8.51945811531757
"Pot1b",-0.364217651209025,0.0692485187832616,0.284984288838807,11.8892879212623,8.30847658080553
"Tmem254c",-0.325474091511446,0.0693070646138136,0.28515794147901,183.22076484821,133.373391982048
"Atxn7l3b",0.240698738357451,0.0693778067575004,0.285381681051312,14.438739452834,17.2550222084336
"Gapdh",-0.261024251098398,0.0695090479466374,0.285793690244927,857.994066697118,685.152474712638
"Gm5148",-0.40868032456363,0.0695107410136449,0.285793690244927,5.13545410706638,3.06235724454491
"Zfp35",-0.308110856781659,0.0695512322932437,0.285892774552548,7.71941384564076,5.72078912566245
"Zc3h12d",-0.292594160367302,0.0696130391713482,0.286079410034751,15.1664734270174,11.5282187975398
"Gm5141",-0.398897493328523,0.0697118071192328,0.286417815775392,4.15906067790855,3.03485346435772
"Ascc3",-0.385729053817085,0.0697775243909787,0.286620302143914,6.74196140126471,3.87077614028387
"Brwd3",-0.410628982028263,0.0699494158339058,0.287258714753744,0.794622794505933,0.499301970121923
"Flywch2",0.420485457678211,0.0700039424291355,0.287347319347271,0.934789355091784,1.9315125284967
"Slc25a44",0.251828477653596,0.0699977305684392,0.287347319347271,6.72449937847158,8.05500981140063
"Araf",0.241409018477796,0.0700893123082643,0.287440862210917,47.3544249637899,53.6783289558951
"B230217C12Rik",0.406954908495669,0.07008342717192,0.287440862210917,1.64144801170023,2.52322112015337
"Eif2b1",-0.25528784330176,0.0700601557067505,0.287440862210917,37.1784110172993,29.9657634914392
"Tmem163",0.417912291844387,0.0700926544913152,0.287440862210917,0.91333249360843,1.47331364068357
"Dtnbp1",0.312602760228262,0.0701272169399595,0.287514995451301,13.6418947908276,18.0551590253956
"Milr1",-0.412512013150963,0.0701624958678217,0.287524457338035,16.8724436270616,9.73834844927873
"Txndc16",-0.279225525877696,0.0701526187001495,0.287524457338035,10.0051738669504,7.15314693316336
"Lpin3",0.428243717893926,0.0702077920997035,0.287642495186969,0.467567964208671,0.805017840354617
"Col4a3bp",-0.335703799072229,0.0702673846556217,0.287802036826682,2.47935519755753,1.56036033921934
"Gm7695",-0.199685717575486,0.0702797359580779,0.287802036826682,0.634332938906647,0.155801679846595
"Gm49693",0.366879427547654,0.0703638251000529,0.288078749664324,0.335311615608164,0.831622258203608
"Cd276",0.329375748396266,0.0704772976436231,0.28844189238013,0.222750922836362,0.189144798486581
"Rem1",-0.258006222794569,0.0704855997548371,0.28844189238013,0.404328354655723,0.106794325463736
"Cxcl10",-0.296874726384224,0.0705652255294392,0.288699999638505,59.6920229437912,23.4742101444483
"Nedd4l",-0.409814619345518,0.0706704329348862,0.289062622142906,2.00912997957562,0.726048469732487
"Blzf1",-0.30370221453229,0.0707965433885253,0.28927395066336,10.6603054584166,7.87688671976368
"Bpifc",-0.372701787474509,0.0708039279216847,0.28927395066336,0.262350313589063,0.151661418376893
"Nlk",0.320332626348393,0.0707649833924215,0.28927395066336,11.7738076609238,12.7728944337675
"Pld3",0.375028397016112,0.0708050281166151,0.28927395066336,110.480075710682,159.803465840129
"Spire1",0.382945360990168,0.0707703444267413,0.28927395066336,0.0975215721757551,0.218840129100557
"Paxip1",-0.325739512834222,0.070929054724966,0.289712797062794,4.32156350024367,2.52170639496164
"Gm44251",0.232112695216219,0.0709773548633389,0.289774355377222,0.29875551482574,1.22009616698133
"Hormad2",-0.0983687645207268,0.0709625703293187,0.289774355377222,0.241170763747689,0.11932160863882
"Jarid2",-0.234673056136476,0.071030973785128,0.289925395222658,13.3675906608076,10.7076687370337
"Jmjd6",0.242789988928514,0.0711099094597521,0.290179674985385,27.9898285459998,33.0678613124533
"Gm12070",-0.382867111896168,0.0711655980298174,0.290317151148934,3.00273315357442,1.96827170501908
"Sec61a2",-0.366803138359275,0.0711768899898424,0.290317151148934,5.81827581381863,4.18429014576048
"AL611930.1",0.335965882584474,0.0712128374384549,0.290369678310845,2.66692475052588,6.85705506165845
"Fam162a",-0.273769428451087,0.0712230654098845,0.290369678310845,94.6667063224193,73.3359958254185
"Igtp",-0.267735877592103,0.0712495301543182,0.290409688109714,115.475292912678,91.1517793398989
"Mxd1",0.274588100385951,0.0712710258134382,0.290429430189761,4.65380613431113,5.60044833623193
"Kbtbd7",0.40429011684885,0.0713166749998159,0.290547565678998,0.570560935251412,0.862523123640752
"Gm50083",-0.388811961328724,0.0713392793947242,0.290571782326806,12.0569666324648,5.88486361801228
"Esr2",0.429728385810519,0.0713790744146403,0.290665990395924,0.478884536476386,0.817398304039165
"Eya3",-0.286708374206004,0.07145192193369,0.290894717657677,14.5746512147372,11.6571289989803
"Rps12-ps4",0.241876224789862,0.0714798608537742,0.290940549160018,0.49849035009026,1.90187520691354
"Carnmt1",-0.391729699453377,0.0715442555934435,0.291134708773973,2.25419519667188,1.26051723371699
"Carmil1",0.294903765149189,0.0715783646387845,0.291205565118974,0.130060717863945,0.512957513259086
"Dennd2d",-0.305997849297741,0.0716187461151852,0.291248981692919,40.1785654935145,32.0861541163205
"Fibp",0.228326258022431,0.071622434635682,0.291248981692919,46.4055400259292,53.2979205445754
"Adal",-0.266982519385966,0.071708453561393,0.291411590125057,9.59302685365523,8.0603859360263
"Cdkal1",0.234438126530985,0.0717125477218476,0.291411590125057,13.7637597762571,15.5950489633429
"Mthfd2l",0.403043955874341,0.0716926062607371,0.291411590125057,0.904606262588351,1.31669946452103
"Nudt8",0.289406891621753,0.0717499581026615,0.291427810728579,11.9297379533,14.2676946646003
"Xrn1",-0.317288006059053,0.0717427790734993,0.291427810728579,8.23522297804052,5.4904057568683
"Cryba4",-0.306510854761536,0.0717980940730421,0.291493743413623,1.56425025572738,0.61175164578644
"Sgip1",0.365817181037029,0.0717996170921921,0.291493743413623,80.6942372521603,113.358101722458
"Mtmr12",0.290875823526018,0.0718172862212281,0.291497623687326,9.57294995400186,11.8799578352428
"Clasp2",-0.270823896558839,0.0718514060399635,0.291500435622936,3.87904467386198,3.04830714040725
"Rhox8",-0.390981845624994,0.0718477768359159,0.291500435622936,2.64915875985966,1.29505237697412
"Kbtbd8",-0.388663835304013,0.0719005294215194,0.291564085942971,0.727958993689537,0.335505415417088
"Tanc2",-0.411156291820157,0.0718875090557012,0.291564085942971,0.519588132112598,0.367559922481785
"Polb",-0.313165444473882,0.0720031611950481,0.291912397583179,44.019286583967,32.4679509051142
"Vamp7",-0.350682096795592,0.072036189441766,0.291978429015534,19.979549852704,13.8507055635044
"Tspan14",0.283870457677609,0.0720725298965607,0.292057851748586,39.3150114201728,48.3499051758821
"Sc5d",0.224742653683157,0.072130671205526,0.292225560161575,16.5280266616479,18.8639678901128
"St8sia4",0.34686224425481,0.0721932346677674,0.292411102145966,5.83146110102269,7.90792031697205
"Usp48",0.315599301790246,0.0722138758633993,0.29242679566602,15.6527854833188,17.5545090811456
"Etfa",-0.247092634951807,0.0722371108709358,0.292452982985142,122.136330674176,97.9447051618765
"Sv2a",0.419376496929303,0.0722679814280511,0.292510063607946,0.273298319974273,0.570716633408233
"Fbxo46",0.246388081426948,0.0723214775927638,0.292658675335358,6.96934869820818,8.27113041565139
"Zfp429",-0.279944832126504,0.0724206570670205,0.29299203894825,14.8121331783398,12.1392235149155
"Chrnb1",0.382600752206501,0.0724685061089702,0.293049667295745,2.39610800678024,3.57815514749301
"Gm6363",-0.125513402989636,0.0724678590690038,0.293049667295745,0.228190901574,0.0245576512849231
"Gas2",-0.379035119863576,0.0725081022918033,0.293141820137075,5.69432234329742,4.50510158531043
"Pbx4",0.326930486451166,0.0725513183834992,0.29324856174429,14.2963774535121,17.646650724449
"Igkj2",0.229456430686442,0.0725959820482506,0.293361103545769,32.8683086555372,100.437798612135
"Lsm6",-0.260626665710606,0.0726203030955857,0.293391407526085,170.007482130979,124.214321870735
"Dph7",0.261410461909091,0.0726402653337057,0.293404091636211,20.3269274480043,25.2165165793575
"Pds5a",-0.292814506568294,0.0729838572257242,0.294626949873203,16.6796542920199,12.3093284750865
"Ppp1r7",-0.274813844839014,0.0729932405340774,0.294626949873203,46.7822169996151,32.9976342802811
"Zfc3h1",-0.357539882642477,0.0729936959120527,0.294626949873203,5.97891176365519,3.66029045709017
"Gcc2",-0.398711313418466,0.0730337504498395,0.294720416843047,20.8757878735256,11.2587505153992
"Wdfy1",-0.245766962179276,0.0731151358187598,0.294980588437425,27.0666139642897,22.4798476002675
"Ifi204",-0.217353927194451,0.0731719793470831,0.295112701127873,27.1759751518317,8.75425765503681
"Ormdl1",-0.241574148039015,0.073181723088014,0.295112701127873,54.473621078659,43.8236339885231
"Primpol",-0.27786402306319,0.0732263821148841,0.295156304706654,17.3168371952521,16.0229626042966
"Zgpat",0.256862632295452,0.0732201472766959,0.295156304706654,10.6668033499697,12.2618945503315
"Chaf1a",-0.37000084132043,0.0734053634618277,0.295809367869163,1.36333495006041,0.886104519661958
"Hba-a2",0.244260219312189,0.0734982749617939,0.296115364658962,1670.05382349804,4535.81231285677
"Ccdc163",-0.30025381627936,0.073566110505737,0.296251797120886,24.5833707476293,18.5151620217414
"Pla2g6",0.308686891325357,0.0735582927336762,0.296251797120886,3.4688936663234,4.37253447234092
"Plpbp",-0.241795369769693,0.0736099494644488,0.296359909651305,27.7020915417054,24.0157923970603
"Acp5",0.285455445498509,0.073741413615634,0.29675366703671,91.5474259743112,114.12017858726
"Osbpl1a",0.420981326469523,0.0737417804562296,0.29675366703671,0.568718135708509,0.659905260339717
"Dclre1a",-0.376846419823357,0.0738090554928528,0.296764561589655,4.91275599962563,3.52791659591758
"Hmces",-0.307517706742405,0.0738125490611732,0.296764561589655,28.619673078173,21.5041863492551
"Insyn2b",0.419723379855327,0.0738108788929438,0.296764561589655,0.30782257202035,0.511928750877544
"Nup210l",0.418721118072907,0.0737750215436762,0.296764561589655,0.183405391258214,0.3048358628778
"Kcmf1",0.264164442753207,0.0739292953634418,0.297115141479865,5.23365042313991,6.60744433359128
"Slc52a3",0.310508457822867,0.0739338176723018,0.297115141479865,7.92855828358152,10.5081915604959
"Max",-0.401375515259254,0.0740379412134886,0.297465038632678,44.3207211121153,26.5834058982014
"Olfr668",0.171810133400255,0.0741279530609079,0.297758090588506,0.0126009787893081,0.0699848847489994
"B3galt1",0.151809741854386,0.0741617417514505,0.297785489620953,0.00919411601494289,0.10013210883001
"Traj52",-0.244855934469446,0.0741689219031834,0.297785489620953,53.5999002378824,17.8965796288731
"Fam167b",0.377691470961186,0.0742220020169666,0.297930020063962,1.13136889484969,2.16169655555883
"Kcnab3",0.268568108686966,0.0742566962397787,0.298000699290837,0.0889253656786219,0.193994417303812
"Hmgb1-ps5",-0.396830739349636,0.0743650537404568,0.298366897236555,4.4495747920268,2.34330324246981
"Ap3m2",0.267238507848235,0.074457174169545,0.298667795467119,6.41298047169488,7.47548830785383
"Slc25a1",0.377759811368408,0.0744853272002022,0.298712023844269,6.5055006202641,9.3005334349056
"Acsl3",-0.258442815795775,0.0745557047015897,0.298871377039732,0.387814004488252,0.142236191043512
"Kbtbd6",-0.381296079561225,0.0745687611467611,0.298871377039732,0.451353344568438,0.21404781279262
"Lims2",0.32388962923119,0.0745764711241851,0.298871377039732,0.395511036780167,0.705177504510154
"Zfp319",0.308718268761655,0.074639189645004,0.299054010245466,1.11064630541025,1.40947723709724
"Ttc28",0.41132094312663,0.0746709432618116,0.29911252214728,0.222515589172407,0.42345163034553
"Slc25a22",-0.25868001587274,0.0748123966468267,0.299610335227854,12.313060428759,9.47572150801695
"Adgrv1",0.403466359778513,0.0749103469286876,0.299933737553545,0.926014130432386,1.51277012217153
"Ighg3",0.185958107466088,0.0750892662594119,0.300581109210559,0.0770347438789907,0.498670427753426
"Dnajc12",0.245509950815726,0.0752359123373399,0.301099024110956,17.3034274006939,19.9459159762138
"Nmd3",-0.249817892596121,0.0752616053541553,0.301132750397298,65.5485607832436,51.3663486777355
"Gbp4",-0.293171982866894,0.0753045975060648,0.301235661720935,60.8882508602694,45.2337881907928
"Car8",0.313000060206937,0.075372002999046,0.301367057383393,0.0777583606392365,0.212232038729991
"Gm9385",-0.201345770991781,0.0753705751087082,0.301367057383393,722.250844816519,607.401667955924
"Gm45902",-0.365496797865082,0.0755142462823148,0.301866598535378,1.38498035689211,0.932506327394075
"Acp1",-0.264154427612695,0.0755855102348987,0.302013031845789,89.8672498087426,72.0921170491779
"Psmg4",-0.256290891411577,0.075571588072592,0.302013031845789,37.5217891563039,30.3557095381029
"Dennd5a",0.389652985457786,0.0756160586972219,0.302065890915769,7.12792114263964,11.5034536690088
"Marchf6",0.240668056945468,0.075681368189491,0.302257554978913,6.530794338327,7.88639994384133
"Rps19bp1",0.295063906757282,0.0757890755721441,0.302618421944544,16.9949032521971,21.3471825160502
"Neurl2",0.377851175748776,0.0758461139388498,0.302776853560879,2.32315398791593,3.35740085174634
"Trav4-4-dv10",-0.303449442716005,0.0759144004658035,0.302980104925419,4.49155248644535,1.76235908383022
"Mtrf1",-0.314682289768449,0.0759334805027682,0.302986921402146,5.65966145512251,4.17535560724337
"Exosc4",0.254571179074678,0.0759821414823637,0.303010050315222,23.6165103092677,28.0460778025449
"Lbp",0.32105961258523,0.075970150390887,0.303010050315222,0.377492023191116,0.554606778688668
"Pias3",0.264247932239285,0.0759913972867829,0.303010050315222,13.9480127328516,16.1840742475934
"Tmem109",0.28315126879601,0.0761026807148442,0.303384423850879,23.7523827658864,30.1368792646023
"C920006O11Rik",0.384043553283405,0.0761540518223064,0.303519839541327,2.11556249171246,2.84622905553913
"Ell2",0.395725540520161,0.0762726061949789,0.30392289802299,0.783584827248792,1.22185778819647
"Rassf1",0.26221973378167,0.0762969314884969,0.303950384214453,52.2426562172478,61.9921723829748
"Gm48415",-0.385151222570782,0.0763778547941538,0.304203280535473,6.20559995478171,3.90311789643686
"9530050K03Rik",0.274954726988142,0.0764382871227478,0.304235546715619,0.109604493735532,0.316665770969608
"Gm44973",0.414225727286288,0.0764339876276441,0.304235546715619,2.58306314752114,4.28238105332397
"Pacs2",0.307273494903718,0.0764102606236273,0.304235546715619,1.93324453770335,2.48259573150304
"Gm10705",-0.231527863755369,0.0766061157107522,0.304656183838236,126.346725248162,103.099049935869
"Htatsf1",-0.261549183526076,0.0766138422289147,0.304656183838236,12.1617672052796,10.2741139529076
"Mcm5",-0.355117373077459,0.0765669605964195,0.304656183838236,90.3406452192542,62.3016673496507
"Rab23",0.369470474184085,0.0766071607919762,0.304656183838236,1.09898682972623,1.84058464455084
"Cfap54",0.375825838887927,0.0766577439182879,0.304761274601974,2.46782445961009,2.52251717927113
"Dnajb2",0.391931770868241,0.0766805282979541,0.304782382416731,1.58165816202696,3.00465186091867
"AI467606",0.241355602616358,0.0767681391650498,0.305061087987613,73.0535140416961,86.423108281164
"Gm13722",0.409243989824714,0.0768227683631355,0.30520863394566,1.4612141158635,2.29902272405843
"Slc25a5",-0.269864031087426,0.076843810664159,0.305222705942518,1363.86734575526,1065.84644830018
"Kxd1",-0.254605089253322,0.0769065862979384,0.30533297783345,133.065345323054,106.211361838205
"Zfp953",-0.394418185997494,0.0769040187086187,0.30533297783345,0.760251210862529,0.459918170619651
"Gm15470",-0.357645109595316,0.0769774040565386,0.305544584467476,1.06311902813085,0.498843595896272
