"","log2FoldChange","pvalue","padj","meanTPM_E5","meanTPM_L5"
"Folr2",0.169824535853492,0.603950486008663,0.790627526226891,0.149941127948201,0.188263700455592
"Gm28266",-0.141953529660163,0.6039335788395,0.790627526226891,0.271506430839716,0.145798882871612
"Srp14",-0.125957650962445,0.604005279052104,0.790627526226891,269.615862492109,245.190038736747
"Wnk1",0.134288891175601,0.604221953618006,0.790858416789699,16.375767474894,20.2456680147604
"Gm14111",0.183258324642751,0.604641673435242,0.791249522255744,0.265797503409578,0.354624192221545
"Gm19843",0.177990010802883,0.60461558134898,0.791249522255744,0.195093654348056,0.263441088027303
"Ube2j1",0.0821688894099619,0.604638233625236,0.791249522255744,15.3764801024554,17.9398176782324
"Klhdc9",-0.178496563340794,0.604846285788584,0.791464525934912,0.250864644242836,0.161916108994979
"Cenpb",-0.130539542829166,0.604923779898347,0.791513172951502,1.3311638762684,1.17869759985547
"Nfyc-ps",0.143796751197145,0.605224163235997,0.791806808689123,0.0631916876751137,0.10793547896196
"Usp54",0.132407953864374,0.605228859575641,0.791806808689123,0.299131988188158,0.331047917230351
"Adcy10",-0.161689644977709,0.605735024497384,0.792214064789563,0.119115850108217,0.0785160869214197
"Akap14",0.162678456188429,0.605741917611865,0.792214064789563,0.0399125271648734,0.0593042062898214
"Hnrnph2",0.0968594858984329,0.605636427011176,0.792214064789563,44.3292167730852,45.7584357381537
"Ppox",-0.0998970725686147,0.605696027705725,0.792214064789563,14.1421635822031,12.8664391636149
"Tdrd12",-0.144412430933989,0.605590824375389,0.792214064789563,0.164210158684791,0.049455882400487
"E430018J23Rik",-0.131163618446638,0.605813909740823,0.792255440716216,2.17108157333631,1.83825287450792
"Olfr1118",-0.181411437549641,0.605930817469823,0.792355545764842,0.044528633794712,0.0366022108356603
"Prl7d1",-0.130645414805388,0.60599885606276,0.79239173719356,0.0231458316012783,0.00840792559413509
"Gm5257",-0.149949941443112,0.606113233919783,0.792443013988153,0.12696166278058,0.0695911665074583
"Rps19-ps3",0.151979142509013,0.60611880083772,0.792443013988153,3.95000545879478,4.43837899088891
"Gm16072",-0.170551311146161,0.606335383849697,0.792673387210312,0.241318232218171,0.200798338360855
"Ccdc170",-0.165359583845704,0.606452206970171,0.792674338834194,0.0563776149666188,0.0894827589772547
"Ccdc85c",0.12615871030506,0.606396286162048,0.792674338834194,0.430282974399406,0.46832573819289
"Gm8420",-0.177573023691806,0.606537995006482,0.792674338834194,0.943678315707558,0.779063465586171
"Rps8-ps3",-0.172404880908797,0.606521954582595,0.792674338834194,0.274014759437711,0.177405103004383
"Slf2",0.12797548185639,0.606487396587449,0.792674338834194,3.43984398991002,3.52106679686514
"Palld",-0.15435627189763,0.60667253970631,0.792787007941497,1.37506341040708,1.02165668475368
"Tmem243",0.107505270121052,0.606704971847649,0.792787007941497,4.98570092653522,7.11969792109206
"Amotl1",0.171048197290719,0.606791723179217,0.792794829592333,0.0544965798195888,0.0973375386527802
"Gm4859",0.180877328163516,0.606766707191003,0.792794829592333,0.235565376488983,0.29044004465058
"Ttc4",-0.0923813974537241,0.606959859201345,0.792961732604033,20.8222477598519,18.7313180479782
"Gm28922",0.120432259589277,0.607105365324312,0.793046279329755,0.221171398954165,0.430620894410177
"Wdr66",-0.154233529368617,0.607069146320632,0.793046279329755,0.607874668119928,0.55238952737191
"Gm12857",0.160871547642289,0.607220349775405,0.793143706373304,0.142782841631057,0.201855354056803
"Coa7",0.103879220363495,0.60727083970705,0.79315688411475,13.3943360981108,17.4712197972861
"Gm8959",-0.174549724558535,0.607335387371049,0.793164275531986,1.13471686490008,0.952121988432947
"Npy1r",-0.162768558851648,0.60735730206155,0.793164275531986,0.0432479474319103,0.0298310583387959
"Gm11512",-0.178672760437922,0.607434348117896,0.793212127328092,0.870994388797277,0.67476218127081
"Cdk13",-0.14556989225365,0.607489857643002,0.793231110596742,3.6129978203793,3.12737431937302
"Mkln1",-0.110901235507097,0.607529695340903,0.793231110596742,121.399202188911,108.256441667688
"Pde5a",0.179343898272577,0.607630817972543,0.793310382286158,0.0900735562512465,0.103752845968078
"Gm48501",-0.148962566418022,0.60777754939645,0.793449185380444,0.722974419502346,0.616746697068516
"Qrich2",-0.128684555216472,0.607864399337731,0.793509800372255,0.0839169099717137,0.0256457114055116
"Acp6",0.101462599734259,0.60813855413874,0.793656590763262,12.5132463954067,13.2922881526753
"Gm49325",0.139830696193914,0.608089378688332,0.793656590763262,0.372552263968738,0.628315266952957
"Pdzd9",-0.180716488953099,0.608064098764397,0.793656590763262,0.180670268821518,0.127488402849279
"Tmem219",0.102345795948933,0.608137636230142,0.793656590763262,43.9009218355529,47.3236597189024
"AW554918",0.0999534139435855,0.60820261513563,0.79368743288638,4.17825691364475,3.8902298677509
"Copz1",-0.119500829140868,0.608304073391677,0.793720444712573,201.445742226257,183.616455874714
"Cox17",0.116836406394445,0.608343303982626,0.793720444712573,289.942824899543,357.639216336527
"Gm7123",0.178958203275201,0.60834920189436,0.793720444712573,1.56747525917487,2.06687385066412
"AC132444.1",-0.179895367295132,0.608442066827589,0.793788852735196,0.389376204668794,0.300614872060368
"Gm49244",0.179604067039102,0.608614301719498,0.793933426397704,1.81494641226668,2.02320736914738
"Gm8927",0.177349351864999,0.608640299334003,0.793933426397704,0.191275143220471,0.278241758719161
"Ube2i",-0.100180263056183,0.608674205415233,0.793933426397704,341.662464060782,320.892460447688
"B9d2",0.128738987258177,0.60882172693449,0.793953637570398,39.5933657370375,43.9865818733137
"Etfbkmt",-0.130445869333378,0.608781842518584,0.793953637570398,11.0383864931505,8.98865919683428
"Gm10312",0.130329228965665,0.608730950073441,0.793953637570398,0.107593374651841,0.171549722419262
"Tnrc6a",-0.139886018001923,0.60885146768655,0.793953637570398,19.3992541419465,15.4800158536736
"Olfr251",-0.170865287560841,0.608903744021534,0.793969068984508,0.0919248729263092,0.076017115237991
"Olfr912",0.171710299027463,0.608970149911769,0.794002921104327,0.0686440504785376,0.0788701235682926
"Carmil1",-0.1745160499824,0.609086698287781,0.794049409707531,0.252097381278958,0.212053745416481
"Optn",0.155419729248518,0.609054724098753,0.794049409707531,0.383763543507873,0.43828039274096
"Gm17711",-0.138476803100334,0.609259033362222,0.794063157602545,1.46976218974064,0.835335709682045
"Mfsd4b4",0.15246835536017,0.609231032936984,0.794063157602545,0.663765530325716,0.641189485703211
"Olfr1273-ps",-0.147704344081057,0.609215639171828,0.794063157602545,0.0158740192896805,0.00978446717249942
"Tpm3",0.0927156517282334,0.609192520376511,0.794063157602545,320.836407266798,330.482666280748
"Gm7191",0.159246535453868,0.609333000733294,0.794106842166492,0.0673273061377305,0.112070682708902
"Ap2a1",-0.111431281638991,0.609482689506379,0.794215901959463,4.62627407175183,3.98620603575108
"Csmd1",-0.140140656541394,0.609497594688328,0.794215901959463,0.0134084429978464,0.0105232758768652
"Gm49258",0.150331061423393,0.609590437527378,0.794284162045363,0.506617684362273,0.735162050505866
"Gm29739",-0.141498370907309,0.609637344892661,0.794292564038539,0.166752850168206,0.107463634618323
"Arf3",0.0834350032143861,0.6096806833336,0.794296315296651,9.83912833242505,10.1429178011976
"Rps6kl1",0.150397893962827,0.609751737452233,0.794336171842219,0.367279218813403,0.416521084267677
"Abraxas2",-0.103862650628528,0.609839786809704,0.794360556224975,11.4592477954014,10.1048623026574
"Gm5316",-0.178586521017329,0.609851380573697,0.794360556224975,0.175925488854409,0.137541849567826
"Gm12251",0.158066415811331,0.610160407329264,0.794710350738945,0.0931484062151903,0.140087194752903
"Gm15268",0.145365659126005,0.610378419096304,0.794906799758356,0.210761653900904,0.33156785747402
"Gm3355",0.178412830841343,0.610392217112735,0.794906799758356,0.918301807901494,1.1133153542666
"Gm14989",0.138256792830639,0.610437364958732,0.794912864743289,0.54842481804406,0.946045368757941
"Gm4032",-0.155670821045006,0.61061378619193,0.795046531450192,4.04464387675453,3.48410262864095
"Traj54",0.123157456324823,0.610621006581397,0.795046531450192,2.88824902131437,6.50109438583884
"Pcdh12",-0.154349780817489,0.610717897065514,0.795067225145237,0.033607977228186,0.0265723362249919
"Plin1",-0.161756025000394,0.610703396848902,0.795067225145237,0.282913012224035,0.236951256184594
"2210017I01Rik",0.135069186098588,0.610804443354844,0.795127168751561,0.0618763675307509,0.0995814320566574
"Gm47878",0.163957142795041,0.611316950420016,0.795688813276255,0.488127375794306,0.696855323633312
"Jdp2",0.174346780522405,0.611281524597438,0.795688813276255,0.304022030851148,0.310368735312959
"Drp2",-0.163798178939766,0.611546039783932,0.795934225208045,0.0272489376508632,0.0123026038358004
"Malsu1",0.0920789117796214,0.611608254758466,0.795962430057554,23.1321947815928,24.2359442082504
"Gm3800",0.179389147777418,0.611693369699715,0.795967669778273,0.717143518907058,0.877287466241001
"Psmd8",0.124678276240695,0.611682670131485,0.795967669778273,191.238080191436,206.899683899423
"AI182371",-0.168174881272371,0.611878690240747,0.796118996412797,0.568578233830769,0.356123309536902
"Gm17971",0.174326215128757,0.611890766955618,0.796118996412797,0.714667166858202,0.807745800089501
"Gm17205",0.178827916605852,0.611961072567179,0.796157705542668,0.150951711823508,0.184389386905353
"Alpk2",-0.146338461689199,0.612263104121034,0.796445087470457,7.96701781705892,7.51177031297443
"Pdcl",-0.0939000774768134,0.612241496163841,0.796445087470457,15.0993599954905,13.1726645763395
"5330417C22Rik",0.176954204951529,0.612444398539693,0.79656435558784,0.125935750409956,0.123792456863472
"Chac1",-0.168097921938206,0.612484559065142,0.79656435558784,0.0846987063320076,0.0611642560945851
"Fgf15",0.167244255514741,0.612653937164484,0.79656435558784,0.0529795920809838,0.073131460456293
"Map1lc3a",-0.15021399468354,0.612679389230663,0.79656435558784,2.32655666955379,2.03418980473252
"Setx",0.143101345380001,0.612553589732416,0.79656435558784,9.62438842696356,10.2990180826597
"Speer5-ps1",-0.139893515730436,0.612646440532777,0.79656435558784,0.191614542878801,0.166986396034925
"Tef",-0.132327776978733,0.61257247599796,0.79656435558784,1.06011403246,0.845388749802209
"Tmprss11d",-0.177433326000049,0.612402104049986,0.79656435558784,0.155266578486656,0.126301287820963
"Adgra3",-0.170929102874064,0.612782967025608,0.796593511365828,0.0473954104991277,0.0326839288839442
"Olfr1274",0.160917664954126,0.612751144502264,0.796593511365828,0.0198537646305053,0.0269688023669734
"Ddx50",0.121344388276911,0.61292514781197,0.796593688615586,28.5569032239243,29.541594124475
"Gm5555",0.132547463399168,0.612945408528272,0.796593688615586,0.0466360565925704,0.0684100710717422
"Rwdd2b",0.112781277421037,0.612834986322563,0.796593688615586,9.29868895359241,10.395331833273
"Synpr",0.16025888963343,0.612927401999999,0.796593688615586,0.0178684863168196,0.0269204120214679
"Trappc12",-0.0918901968371021,0.61305052814279,0.796677564605762,17.7202153089457,16.101360299608
"Agps",-0.140670987346496,0.613340850174279,0.796744499742412,3.12045450553521,3.01080255704854
"Gm5832",0.130063862652387,0.613344839343797,0.796744499742412,0.0276745681413321,0.0531431870105478
"Gm9057",-0.172903881524938,0.613345539150727,0.796744499742412,1.02619068889367,0.700975832478257
"Olfr1434",-0.137044191845261,0.613228066754109,0.796744499742412,0.0230393541423511,0.013032453795731
"Ptov1",0.149757566537375,0.613237769158759,0.796744499742412,0.847678041112698,0.993485781656846
"Rpl19-ps12",0.17929837490021,0.613178934741018,0.796744499742412,0.488725553922375,0.600413388917994
"Dmxl1",-0.159127662761223,0.613459752721453,0.796821030383886,1.85198672292504,1.41201602726646
"Ube2d-ps",-0.130157538475981,0.613485629291587,0.796821030383886,9.76322195543612,12.8196499288318
"Brsk1",-0.132305108994693,0.613565702210769,0.796872311841877,0.0637914025768541,0.0483698849008235
"Cfap36",0.109390764897621,0.613647987422863,0.796926459554518,9.3568340421469,9.43548578926253
"2610024D14Rik",0.160573887776778,0.613921815673327,0.797031834906106,0.583030890346678,0.821114835261642
"Atp5j2",0.137192542523103,0.613908693599608,0.797031834906106,418.401425974721,491.074972173678
"Gm14760",0.178539736533189,0.613932121406384,0.797031834906106,1.27962016308151,1.71764693077653
"Gm9625",-0.136048236451346,0.613910526679212,0.797031834906106,2.12320389831812,1.87172578125417
"Mrps12",0.130137481352569,0.613914071572041,0.797031834906106,55.1829590312327,62.6772616505913
"Fastkd1",0.10729513234187,0.614314054048091,0.797369488203116,3.2265306097252,3.38392398445414
"Glo1",-0.0807815048982223,0.614258768483742,0.797369488203116,99.4481651436989,96.0681971692346
"Usp26",-0.135538027435545,0.614296420872271,0.797369488203116,0.0148773316761165,0.0086238475867076
"Gm9703",-0.165445468435174,0.614457194300334,0.797449833972642,2.97268603293564,2.45625778505336
"Ing1",-0.0794181856849395,0.614438872806414,0.797449833972642,30.3476252182945,28.4193080649428
"Tti2",-0.0885663924110199,0.614864532219205,0.797925733509217,2.8430856062615,2.63087429967681
"Pum1",-0.0948872933060421,0.614942533549818,0.797974209706526,13.1056205917963,11.9342805665012
"Gm9367",-0.116779423153224,0.61510984415548,0.798138563150059,0.141130757892989,0.0681020442689609
"Hdhd3",0.174518544417477,0.615386595145112,0.798444890350197,1.69374611290212,2.17782547350701
"Cdk18",-0.137286330905929,0.615612489802772,0.798474127894293,0.0186949575757988,0.0118094141543307
"Clasrp",0.130363879487068,0.61546779189932,0.798474127894293,2.6139775990663,2.85621550568537
"Gm18079",0.166274983575598,0.615576880849129,0.798474127894293,0.131090229947701,0.181102473737779
"Gm49798",0.133126110925298,0.615491916179245,0.798474127894293,0.394887153637415,0.63627338965386
"Gm6627",0.174347760303267,0.615554901013397,0.798474127894293,0.231577188184835,0.29726240592328
"Disp2",0.138647275781808,0.615728078716414,0.798518538866471,0.0123432359754012,0.0209377570519206
"Klk7",-0.150978364631706,0.615688422840867,0.798518538866471,0.0693622122521051,0.042171827267575
"Lsm14a",-0.102297797626321,0.615783744193352,0.798537979127016,18.0798986243268,15.9575627338605
"Gm29783",-0.16596758768391,0.615830810213746,0.798546265925776,0.693343240731189,0.513642415258891
"Gm11879",-0.175418324951425,0.616109860012945,0.798855344546208,0.339272138239756,0.256107332643817
"Olfr744",-0.141694799256686,0.616207367719784,0.798929008260125,0.0599660809026189,0.0346323838260963
"Gm2141",0.142790593995155,0.616258577616134,0.798942639883771,0.113485249692176,0.17886650648104
"Gm14906",-0.140198361902793,0.616373696941824,0.798999366322591,0.269237494871116,0.165744174830294
"Gm49933",-0.12813669751884,0.616383730794399,0.798999366322591,0.631847996072167,0.360670764973263
"Eno1b",0.173095017643398,0.616491623713208,0.799033706789311,0.62108360875118,0.807007187164736
"Lcat",-0.159747435724368,0.61646200474451,0.799033706789311,0.182586786865993,0.125989567563654
"Gm28356",-0.154239369367103,0.616743730660757,0.799307692126484,0.28015023380586,0.167401356607359
"Ndufa4",0.131375875279288,0.616936653621983,0.799504943158412,708.074246857049,806.754519017628
"Cwf19l2",-0.147343638257231,0.617078708316505,0.79960767537062,4.9569242025187,4.01039295339717
"Serpina3g",-0.145125614653448,0.61713811619884,0.79960767537062,15.4108717022872,11.4861959350258
"Vps52",0.110550045816311,0.617135974160967,0.79960767537062,13.639265911414,14.5401253428073
"Hdac1-ps",0.177744012215618,0.617235887626054,0.799681577633121,0.325502010710151,0.369135956034234
"Olfr461",-0.130444274708992,0.617393082608318,0.799809562326508,0.0182958415546695,0.0100598172887694
"Zfand4",0.114131285052337,0.617416153069388,0.799809562326508,2.24421432188545,2.43337094880724
"Adcy5",0.14733270849436,0.61747571356547,0.799833940928827,0.00753736521887957,0.0114351632892282
"Rpl17",0.083002520087917,0.617628333229151,0.799978850561106,1082.13266265766,1125.23903785063
"Gm6175",-0.113156079831236,0.61774852072625,0.800081736304112,0.232603158390839,0.1276537173684
"Asap1",0.109871502449659,0.617806519373315,0.800104069419943,5.94955984622143,5.26349986941932
"Cers4",-0.0889871513786943,0.618092047676593,0.800316071928786,13.2006482764811,12.2905444299569
"Gm2004",0.143604595771712,0.618049630030898,0.800316071928786,0.15088510027535,0.869313211456399
"Olfr102",-0.167773965044631,0.618092516431553,0.800316071928786,0.0752836688413374,0.0549825019668253
"Rpl26-ps4",0.164192169573294,0.618146812546525,0.800333589917126,1.6539689023571,1.91537710550933
"Stag2",-0.140531859931982,0.618269734161953,0.800439951270605,15.1484246781736,12.5732623432609
"Rft1",0.10574969795398,0.618317895520873,0.800449516971038,6.26233495301357,6.44596944457754
"Plbd2",0.116972137817251,0.618512587221571,0.800648761198331,1.29440256934221,1.34957492839659
"Zfp746",0.10512743160945,0.618571823651796,0.800672647321953,1.71205401359566,1.68641885284379
"Phlpp2",-0.137776379054818,0.618690252250221,0.800720352836465,0.295536313792305,0.262752202036977
"Vmn1r77",-0.162590787939965,0.618686819626861,0.800720352836465,0.0140054810963054,0.00968845066087865
"P2rx5",-0.131412657980358,0.618750714425839,0.800745815794862,0.0401855046111915,0.0153144473689773
"Ankrd12",0.151599466905237,0.618892707343417,0.800876780078173,20.2938496337598,22.5272251443798
"Alas1",0.104290353451942,0.619217029049169,0.801114886974642,37.3165188537789,38.2337884212042
"BC005537",0.121300556449853,0.619264987612371,0.801114886974642,9.32911473643687,9.73666421681958
"Gm5457",0.137484854664082,0.619221645106865,0.801114886974642,0.25682660689064,0.488570710453106
"Nkain3",-0.173536695339151,0.61928074188708,0.801114886974642,0.070782962860459,0.0527857677565898
"Ppef2",-0.172450405430977,0.619157478523316,0.801114886974642,0.468466883466103,0.385421325167876
"Gm31663",-0.154037642549083,0.619486774255208,0.801325667163704,0.0751065251015558,0.0590801887531759
"Gm49181",0.15327326818129,0.619532969110549,0.801325667163704,0.462756893945675,0.754265158976881
"Gm6044",0.176256049404239,0.619566131921244,0.801325667163704,0.671946132377305,0.839155928074395
"Gm3188",-0.163984163611909,0.619837485413638,0.801623815127836,0.26247201021718,0.212287534319938
"Gm5308",0.143184607359411,0.619906907619576,0.801660787193697,0.0437637120273158,0.0761089143169757
"Emc7",0.0990466018508165,0.62007920923651,0.801781871075183,8.76121847625502,9.36948286119314
"Galnt16",-0.173428815651701,0.620082220279875,0.801781871075183,0.430138512898251,0.241632551289201
"Cdc5l",0.090593253594391,0.620230773873241,0.801867123576217,35.2943696890755,34.1611774060736
"Itprid2",0.120757297488492,0.620311532485331,0.801867123576217,0.825184979066272,0.847627863468277
"Lias",0.0938931049518055,0.62031117274553,0.801867123576217,19.6450725234948,19.9583883950186
"Tubal3",0.104224742683605,0.620256481114854,0.801867123576217,0.0146126616662478,0.019392749768885
"Vmn1r33",0.15939846443896,0.620417737927473,0.801951608572041,0.0301394023742928,0.0409666257582953
"Lyrm1",-0.0989602030677409,0.620608439883746,0.802145295397834,11.9473728428023,11.2187419203028
"Gm6153",0.129425642651319,0.620705856549508,0.802218392085578,0.0414105869081974,0.0657714632104113
"Gm14571",0.170380209505891,0.620921070108349,0.802443713275433,0.250537535876264,0.332700918623717
"Tigd5",-0.170079187476437,0.620991064116516,0.802481343518657,0.0325080079688081,0.0230954164660949
"Coa6",-0.104599631544483,0.621091221441423,0.802557945062727,54.045194817374,49.8498454824006
"Exoc3",-0.0767429438737565,0.621370459209889,0.802760256331175,29.5060642720331,29.5031941871917
"Lilr4b",0.137712519270726,0.621343574095863,0.802760256331175,6.39999857075513,8.16345121834838
"Tpbgl",-0.124112517492142,0.62129472564315,0.802760256331175,0.0325518455914082,0.0166728489336105
"Gm5855",0.174663951612541,0.621480052568723,0.802796183183917,0.180459821110225,0.236141637882333
"Lca5l",-0.151444243353167,0.621462623364697,0.802796183183917,0.0358931610408042,0.0204049533727345
"Dnlz",0.113368224265723,0.621553811560496,0.802838635999451,4.49832326423392,4.85937571133949
"AC225888.1",0.0886361214331834,0.621657785108671,0.802920107714041,5.04339347413321,5.24938242868136
"R3hcc1",0.111469974250742,0.621743831239561,0.802978415557862,15.5913867463671,17.1519472978854
"Rngtt",-0.0941217946535304,0.621865225541005,0.803082364677083,18.9676706345563,16.3406337012138
"Apon",-0.146900903908179,0.622031106539633,0.803243746864834,0.090983739300395,0.0550982954033208
"Vps29",0.107904259653524,0.622176507931069,0.80337866375314,198.885790779069,223.465084362972
"Tex38",0.129682486413667,0.622306565903489,0.803493752174765,0.0639233324318271,0.100194232779498
"Arhgef10",-0.123386248977829,0.622577136624773,0.80379023715754,1.10076521063496,1.00092779645224
"Vmn2r96",-0.167327351029589,0.622705883471914,0.803903590735886,0.417240022892368,0.309816330026129
"Gm7785",0.152659070840848,0.622780948222986,0.803947631214733,0.105424108658504,0.156336807078383
"Gm6686",-0.135884538985771,0.622970642687749,0.804033900285707,0.657304391330651,0.433621486731883
"Prkar2b",-0.1490236224725,0.622949725633571,0.804033900285707,0.296365101547355,0.238630832915496
"Zfp105",0.103264596184613,0.622970101158203,0.804033900285707,0.0184045623796282,0.0275281857885795
"Ddb1",0.117578954606777,0.623432317891144,0.804180174817392,41.7673458385474,45.0499993805366
"Gm14874",-0.165718691211262,0.62328176967493,0.804180174817392,0.646723135752263,0.480961874823799
"Gm45234",0.111860460285883,0.623406534534183,0.804180174817392,0.0144770200657293,0.0237749828989525
"Gtf2h1",0.105112165554446,0.62324103321315,0.804180174817392,12.2468470363821,12.7364846780376
"Pmp22",0.108603203046183,0.62321086037327,0.804180174817392,0.0277636677652812,0.0502392191601507
"Rpl10a-ps2",0.167101622130221,0.623414919303316,0.804180174817392,0.238184708644028,0.297641948424503
"Vmn1r87",-0.123386067920142,0.623452641642253,0.804180174817392,0.480154017779723,0.421920397103853
"Vmn1r9",-0.172704905456036,0.62342003280634,0.804180174817392,0.0504054377216573,0.0396315751963188
"Zcchc3",-0.152636333631992,0.623175635650269,0.804180174817392,0.468061630535196,0.378531999913543
"Kirrel3",0.148899266324835,0.623529798182897,0.804226857494687,0.020596010705472,0.028516307681082
"Usp40",0.125522330757919,0.6236677892819,0.804351993114063,4.53449149249112,4.85281610601293
"Gm6929",-0.141935378882756,0.623741216455399,0.804369452818521,0.253679386259585,0.147234807981496
"Srpr",-0.0841546831339522,0.623763271684452,0.804369452818521,40.8458324347605,38.5303101017958
"Rhbdl3",-0.153485422721084,0.623924897403143,0.804525030267225,0.0493245199319354,0.0264524129143253
"Gm44583",-0.125326736843042,0.62408587204279,0.804679585474239,0.439160383983643,0.254885518596844
"Ube2v1",-0.115578514620535,0.624126734312155,0.804679585474239,303.678179605503,267.374285902231
"4930503E24Rik",0.152189284548773,0.624212730706885,0.804716800718271,0.0625899837252469,0.107889552309041
"Rapgef3",-0.118415087721129,0.624237579367286,0.804716800718271,0.0427889315628731,0.0474097945532711
"Ackr4",-0.1480633598431,0.624282619529236,0.804722021444383,0.0611693630348868,0.0434256521378556
"Gm7847",0.173808811739608,0.624404444116065,0.804817324020056,0.315773482668415,0.399613413312233
"Mzt1",-0.0951476243259619,0.624438543167965,0.804817324020056,20.1755021323359,18.3183920697513
"Gm11625",-0.129358657140372,0.624611376792473,0.804987234897251,0.37918382315212,0.255191086530044
"Ak5",0.115621495003735,0.625072714405237,0.805259689677368,0.0228681122234296,0.0286932967942554
"Brd2",0.0703647336303611,0.625071797831025,0.805259689677368,105.757611096384,104.089626802423
"Gm4613",0.16118527080982,0.625057450277511,0.805259689677368,4.73874037332485,5.260321844997
"Gm7382",0.160817530909441,0.625006393094211,0.805259689677368,0.0778822942157835,0.106855054547781
"Olfr161",-0.14987868768153,0.625109905800891,0.805259689677368,0.302807570276965,0.254001539816459
"Sh3bp1",-0.0936866174928877,0.625085106803985,0.805259689677368,24.0341703363323,22.4576679236364
"Uhmk1",-0.110166490199653,0.624958032542141,0.805259689677368,2.78036299825299,2.43648501839783
"Gm5121",0.168865586726639,0.625313376487698,0.805468946080079,0.776418998025008,0.96855362526886
"Ndufb9",-0.124612892372134,0.625873266744497,0.806137250539821,281.43974949069,256.405545525431
"Atp5pb",0.081446131199998,0.626243958968492,0.806508882345148,378.128513269193,390.054265823487
"Prom1",-0.153161223829451,0.626223893072143,0.806508882345148,1.07491103783078,1.06793377800681
"Armcx3",0.117097086349139,0.626727054508413,0.807025156376043,4.21106068908311,4.4838275757966
"Csk",0.108983645928703,0.626722119019255,0.807025156376043,88.3209602321226,93.7919169300881
"Morc4",0.157621744565555,0.626958572354412,0.807058598941828,0.275369950472414,0.304203039848817
"Olfr9",-0.127591397454788,0.626954114012843,0.807058598941828,0.0260278899285943,0.0138393173081028
"Rpl27-ps2",0.170452126654257,0.626897236430038,0.807058598941828,1.3348514028897,1.58011441795514
"Tbxas1",0.122716775049923,0.626891099618175,0.807058598941828,1.62863130202252,1.33945793751145
"Tnk2",-0.108744215155572,0.626876247182748,0.807058598941828,1.97232011620321,1.8629173633331
"Mxi1",0.113723400172034,0.62710141856482,0.807104108688928,1.77242438985803,1.74189420279299
"Nr2c1",-0.107648064913765,0.627117261305058,0.807104108688928,1.66540643003378,1.37580999869196
"Pfkp",-0.0994866770265101,0.627082078911607,0.807104108688928,157.796260172276,139.079197009965
"Eif2ak3",-0.137333402482864,0.627500675579879,0.807249026775477,0.966926915582445,0.841859671897856
"Entpd1",-0.108177624946739,0.627374234832755,0.807249026775477,6.43014762639099,6.05942013304822
"Gabrb1",-0.154617522226454,0.62740876549876,0.807249026775477,0.0541838147528115,0.0460986048069975
"Kbtbd3",-0.082768407865357,0.62751769547782,0.807249026775477,5.12098459996522,4.66825019991973
"Rhot2",-0.108812957008287,0.62744709867446,0.807249026775477,9.52071005033866,8.35551471329301
"Tmem132d",-0.138002835285959,0.627363033592427,0.807249026775477,0.0414724484311101,0.027534832018304
"Ube3c",0.100322095019049,0.627404466874664,0.807249026775477,3.36857328995735,3.50422657483972
"Gm6754",-0.120412797335179,0.627612304700195,0.807317832910119,0.081171189435459,0.0527386303731923
"Chat",0.097684102782471,0.627914171987462,0.807356717198241,0.01180794455406,0.0256359991179931
"D430019H16Rik",-0.162528792859858,0.627879063060403,0.807356717198241,0.0288280139285615,0.0205450385882947
"Gm17374",0.155642289554914,0.627882344896701,0.807356717198241,23.5894337791766,26.0869866668287
"Gm5487",0.165246996218228,0.627877994801881,0.807356717198241,0.0502696704086638,0.0742925813272746
"Mad1l1",0.129450406605358,0.627946207847183,0.807356717198241,14.560528454211,16.2668488026682
"Med28",-0.110803601953856,0.627925949980364,0.807356717198241,153.35983370809,143.857884281504
"Oaz2-ps",0.17166299460819,0.627716041612182,0.807356717198241,0.580377871473268,0.711253616252759
"Paip2",0.0875935906794569,0.627971529727849,0.807356717198241,223.418035292332,221.76947477616
"Dnajc8",0.0893348291927269,0.628258687557447,0.807673011206064,162.05278735273,163.20055510074
"2210016F16Rik",-0.0908768898340381,0.628447405552798,0.807765224991591,14.9152961625155,13.8593102155129
"Lig4",-0.13454384598575,0.628432060814024,0.807765224991591,0.736709254229194,0.63652675154073
"Ptprd",-0.17025812233831,0.628453853225426,0.807765224991591,0.0890495600393654,0.0449568044474293
"Pnpla1",-0.168099013099026,0.6285495918156,0.807835390279795,0.0446378154101275,0.0355724253576523
"Ensa",-0.106765078771064,0.628799241189671,0.808074735050507,28.5267860688934,27.3550479861131
"Rbx1",0.117577519223666,0.628818140147035,0.808074735050507,310.26777050216,346.516004328625
"Dnm1l",0.104551191915314,0.629352606004524,0.808338263727891,12.6289684211275,12.668237705255
"Gm5735",-0.161789443229759,0.62932515876246,0.808338263727891,2.75560701947998,1.91100827037713
"Kif1c",-0.135537411288378,0.629276699670888,0.808338263727891,0.402087267569721,0.322462247819279
"Rpl7a-ps12",0.163656179282464,0.629151040224291,0.808338263727891,0.153410589174549,0.205431126669837
"Sipa1l2",-0.161774097976954,0.629240542148511,0.808338263727891,0.153438635151363,0.117117288235909
"Smc1b",-0.133339276088303,0.629262241300514,0.808338263727891,0.0417888296581909,0.0131967538780386
"Trav6d-7",0.166546217453673,0.629320784887147,0.808338263727891,2.03971864219413,2.31889195296032
