"","log2FoldChange","pvalue","padj","meanTPM_E7","meanTPM_L7"
"Gramd4",0.70789212472184,0.000634577005958943,0.00389154595629441,7.34781547425256,13.0669884064591
"Gm12286",1.29301997966593,0.000639541082307105,0.00392076865011408,0.580441318335672,1.74278973126557
"Cand1",0.798634038717639,0.000640709894108747,0.00392549293730518,2.60599781469114,5.31426862981425
"Dlgap4",-0.600628503685688,0.000640587816188555,0.00392549293730518,37.6042881229825,26.0601644262127
"Cryzl1",0.587196398245649,0.000643123910765113,0.00393905903219788,27.6661118865899,43.9686105175133
"Fryl",-0.732228112569942,0.000644388265892839,0.00394557734482709,26.2596856684444,16.2157508114489
"Stard4",0.722460178436139,0.000645440150122817,0.003950791058622,5.50499486000869,12.9746575942669
"Med9",0.957735738556136,0.000645851564186555,0.00395085617111453,3.14033283759077,6.91611760839177
"Nphp4",2.14443856929103,0.000645701380736389,0.00395085617111453,0.0670271586815233,0.225028041929542
"Gtf2h4",0.727664927895493,0.000652088088459292,0.00398776946403952,13.7636968703603,23.9413546412656
"Rbmx",0.709487704989795,0.00065357921434151,0.00399564892711851,25.123589073459,46.8696841521276
"Gm11737",-1.73708938985744,0.00065384489316061,0.00399603407115765,5.33288837162864,1.52112959892184
"Arfrp1",-0.622676857342583,0.000655206350131719,0.00400311385162596,44.2988172811175,33.9270608426333
"Kcnj10",-1.94795939676767,0.000656096637805054,0.00400731143462344,0.195132200478852,0.04523279153305
"Igkv4-80",-4.19377055921535,0.000656605448447598,0.00400917715131398,1.64607341560442,0.047401563738339
"Plcb1",2.96317660467321,0.000664000765263253,0.00405307711700628,0.103791610944002,0.407173392309021
"Tgoln1",-0.633559292681079,0.000664212520838347,0.00405311484396436,41.0007178151009,28.0812470711382
"Ahcyl1",0.662218642339052,0.000666011563532521,0.00406283539189579,3.33935758012261,5.4664814051691
"Cd163",-1.79785768901811,0.000666355104123589,0.0040636737497373,0.411046962483852,0.116582272402774
"Mafg",0.863753029320757,0.000666690894338993,0.00406446433914273,1.33288621582177,2.71096213603734
"Gm6969",-3.69458851418277,0.00066816696102805,0.00407220395784514,2.79766490684838,0.106632395440644
"Casp6",-0.641153108328491,0.000670956009931342,0.00408706744056713,43.4399160953095,29.6277087360601
"Stx6",0.930975944859722,0.000671225463653275,0.00408706744056713,4.75175023020312,11.3501823726713
"Tmub1",-0.650213594951941,0.000671227651275936,0.00408706744056713,25.3355024535355,17.2441445018198
"Chd7",-0.672411399416668,0.000672512889495885,0.00409362893772796,6.45380137046312,4.46992533792131
"Rab44",2.48210097364059,0.000678224056755419,0.00412711898240427,0.134604404021341,0.511888974555291
"Cyp51",0.904623113477713,0.000679140367868073,0.00413141977565163,4.74132708239709,10.0169969728946
"Slc25a10",0.812928056121162,0.000680079741483429,0.00413585816874993,5.57103365095571,10.5095841148274
"Asxl2",-0.820971179757242,0.00068248760262505,0.00414859351981651,9.50970688281591,5.94228588127758
"Magef1",-0.723289046742987,0.000682594713850921,0.00414859351981651,7.66717929342979,4.91359549451492
"Ighv10-3",-2.87505432751349,0.000687181786531649,0.00417518523983297,3.5474908996221,0.351560622813344
"Tmem70",0.669842678542932,0.000690114815106831,0.00419171401560268,11.1674935702326,19.3772505662979
"Alg11",-0.622078470232056,0.000690708247187734,0.00419402642487015,9.45377680281142,6.33035812176995
"Cpt1c",-1.4750723248778,0.000691403436169637,0.00419695509467998,1.57221425778464,0.594169653841617
"Mmrn1",-3.78441917642724,0.000693197414586466,0.00420654977715813,0.0824460562029822,0.00628072250725394
"Cox7a2l",-0.667456136942127,0.00069717085614237,0.00422936018452399,482.759920115784,320.969549534254
"Rgs14",-0.614370866948396,0.000699775185909507,0.00424385344982831,26.6598628879972,18.9341716691791
"Ppm1g",0.873451833873776,0.000700083922234616,0.00424442023701651,25.7600852992694,51.5671162556153
"Acad9",0.625818351724695,0.000702653625940915,0.00425869009807903,10.2398435876001,18.8663066117467
"N4bp1",-0.946723882149535,0.000704258478189478,0.00426710514934965,2.91611643094433,1.63191278499005
"Rassf1",-0.55617450177694,0.000705531658722194,0.00427179132539914,48.6759451879667,36.9703601826726
"Rbbp8",0.805484851005058,0.000705296364473716,0.00427179132539914,5.9828542717243,12.5304504050056
"Syde2",3.16904792417943,0.000705681900325878,0.00427179132539914,0.006207875309454,0.0987062337867374
"Gm18860",-1.33546201683384,0.000706097894129769,0.00427299756926413,2.69953439685455,1.00731762739496
"Cops3",0.724214712202008,0.000708795088300543,0.00428800367012381,57.57494425027,101.328410229966
"Pcx",1.2567199938906,0.000710031686326668,0.00429416709436092,1.36060488370454,3.16270022224516
"Ifngr1",-0.628391704821566,0.000712760303336457,0.00430934748254572,212.199630197375,149.774402605728
"Osbpl5",-0.811603007786258,0.000714330058516401,0.00431751423473617,15.9522849229977,9.08570549426354
"Ank1",-2.21661659664462,0.000714566207031839,0.00431761793988346,0.153922898896081,0.0284541380269251
"Mia3",-0.632533703133394,0.000716553489726848,0.00432829920448975,25.8086041147747,18.0814120480295
"Gm2546",1.56664624203898,0.000716784236534949,0.00432836692420308,0.366130413278553,1.40694398292078
"Rbm48",-0.605135170324464,0.000718766221193458,0.00433900637386718,13.2648411985523,9.33201514674512
"Avl9",-0.87200333403304,0.000720697564404283,0.00434933369445817,2.48099251476581,1.74153614030196
"Rap1a",0.668570787684512,0.00072096773796734,0.00434963277899758,82.1053745232147,149.005368291372
"6720489N17Rik",1.26215141684631,0.000725447802894525,0.00437532238662235,0.876263122797571,2.37905999901086
"Use1",-0.63474786592384,0.000730225119970601,0.00440278852151082,258.102674797971,177.932903961495
"Ighv1-9",-3.29930720545495,0.000735949540771929,0.00443594654413309,1.98611111730274,0.142180060709659
"Tchp",0.877530547139741,0.000741120690668062,0.00446575046980792,3.78278099889409,14.0591799933352
"Tspoap1",1.68991578625807,0.000742908121947108,0.00447515323321393,0.0884927950851664,0.433039419224184
"Dlg4",-0.749343067921364,0.000744903484328552,0.00448580241204085,3.51139925339231,1.82146254215748
"Kifap3",0.992928328354837,0.000745423727909077,0.00448756464716194,0.435133502423077,1.01100958957497
"Sesn1",-0.639800957707502,0.000746079009181603,0.00449013850580723,30.661037349738,23.2450945830471
"Ptpn7",0.680244283094927,0.000748503554568977,0.00450335553307353,53.2288004133493,94.7035247309651
"Mybl1",1.91746148216212,0.000749487574015722,0.00450790024688651,0.0492701892794098,0.316105637923477
"Zyx",-0.937328301346427,0.000751749774611123,0.00452012764752452,103.527978088079,56.619325660014
"Ggnbp2",-0.726326039682698,0.000756006850172602,0.00454433873719604,45.0270914426427,30.2727097309397
"Wdr36",0.823079331765024,0.000758320756400666,0.00455685828503369,16.7976270391298,32.439824919618
"Tmsb4x",-0.551631859554198,0.000759626033755412,0.00456331105469887,14688.7542378383,10707.4547193597
"Kat2a",0.820819217606237,0.00076017312562886,0.00456520662348419,4.58806023469422,9.09644321765747
"Cd300lf",1.56412248935562,0.000761140484606435,0.0045690265386741,1.49157779764628,6.36975576149124
"Gtdc1",0.804464147594841,0.000761272681048103,0.0045690265386741,3.81910021103804,7.00306009930086
"Nhlrc1",2.51229586398765,0.000761587202512964,0.00456952321507779,0.0274766665646311,0.24536542736115
"Gm49500",1.90812856963432,0.000763082922494189,0.00457710462424565,1.05348982679306,5.78567885769546
"Try5",-0.629372078625069,0.000763835980207416,0.00458022815868899,9.94303517634386,0.121375353716446
"Mt3",-1.64077372918454,0.000765696588129416,0.00458998903361495,2.43483014757737,0.705290649712326
"Ctsb",0.676701141439462,0.000766012856398307,0.00459048920265928,248.486080148488,443.564882044322
"Tnks1bp1",1.09198774342164,0.000766514488098987,0.00459209955860213,0.680229889830353,1.3816723508867
"P2ry14",-1.28297729578659,0.000769485365778246,0.0046084974093815,3.37472496071185,1.25659406716371
"Kif2a",-0.711912028159265,0.000774304893961521,0.00463595362567426,10.308342836222,5.71625898435243
"Ypel1",-0.941071595051201,0.000777033216024203,0.00465087640775142,4.71042042969283,2.58078106316933
"Tmed2",0.71010110566941,0.000777746311361231,0.00465373179811776,34.3908520569226,58.4228052839188
"4930480G23Rik",-5.15511587643714,0.000780878181914907,0.00467105407604196,0.0959936316064004,0
"C1qa",-1.41253170968339,0.000781995408607282,0.0046763183124359,6.58193222549856,2.40225695917182
"Rnf146",-0.691341535057073,0.00078280043785989,0.0046797129875214,38.3848764565195,25.6977439967333
"Flacc1",-2.74759468735383,0.000783281939434157,0.00467975355087389,0.323635124276973,0.0512003198940777
"Tmem268",-0.70834854917822,0.00078320958128768,0.00467975355087389,7.92567976817456,6.35000719953536
"Bcs1l",0.844965596307865,0.000783741377764475,0.004681079976978,8.66514011644665,17.3215078406665
"Dffb",-0.659324942279602,0.000785506314217,0.00469020063328357,20.2273664515462,13.8633289358367
"Nlk",-0.603427893887678,0.00078694477340559,0.00469736698530567,14.4894445651212,9.56615756738427
"Trim32",0.898403953327591,0.00078820809996804,0.00470348392825965,3.45890855007658,7.26918122326956
"Slc35a5",-0.606299270422419,0.000788591074852829,0.0047043454256576,11.4031873564202,7.36421055320369
"Ric8a",-0.683097545770162,0.000789803254485995,0.00471015153219779,41.2885578537879,28.1395686283569
"Apol11a",-5.29429406653123,0.000793730688708543,0.00473214220096088,0.136019742279035,0
"Awat2",1.449934927401,0.000795487417978734,0.00474021741737135,0.207301477323397,0.745300842430877
"Jkamp",-0.608370229348959,0.000795722588577596,0.00474021741737135,23.7588408355636,15.5407212142986
"Tmem218",1.07729914377535,0.000795806433936862,0.00474021741737135,0.903733311370367,2.24986779332122
"Clcnkb",5.20060174299654,0.00079812055520231,0.00475256564976404,0,0.270567236556662
"Ripor2",-0.707081915090712,0.000799532129369988,0.00475901829086752,104.361589026132,62.9965395589669
"Snx14",-0.693697191604654,0.000799686934349975,0.00475901829086752,10.7967376609691,7.11395502292913
"Il10",2.72902561388225,0.000800871411762607,0.00476462907492805,0.046466314136238,0.563531535856133
"Spef1l",-1.71326175592266,0.000802266824303078,0.00477149101295912,1.0046245000761,0.299251594834017
"Dnajc12",0.788341701199622,0.000802516476050659,0.00477153644204306,3.13761597964213,7.1036218601132
"Irf6",1.2567497502198,0.000804515061013808,0.0047819773720073,0.374657050566934,0.658625016506952
"Leng9",-0.819132632085175,0.000809559799406149,0.00480906327360399,3.53212578875433,2.13846468358174
"Rapgef6",-0.861185710482919,0.000809352638185487,0.00480906327360399,48.563455402715,28.3135305564324
"Pim2",-0.638001217248288,0.000815535104490263,0.0048430994337741,66.3175857489069,42.7047831644489
"Gapt",1.94014062370179,0.000817836961909851,0.0048553066970836,0.40590149400887,2.35868321031127
"Usp39",0.985959459999713,0.000821882988749985,0.00487785821980575,7.44619544932462,16.739647634473
"St7",0.928351879085133,0.000825364434143462,0.00489704639890836,1.36636882217515,2.49614879485812
"Vcp",0.702764477033789,0.000826777188767664,0.00490395278391795,53.4676414745094,93.7923517186424
"Trbv13-1",1.02397184078792,0.000828188033105985,0.00491084368743386,7.49209751908831,18.153434498065
"Syf2",-0.596053381167657,0.00083194685734467,0.00493164889940094,149.534228641717,105.003594133243
"Slc9a5",1.92558213761738,0.000838725435415838,0.00497033684540386,0.0399018024922718,0.211631418721346
"Fam72a",1.28936589281082,0.000839950940049582,0.00497610358594278,0.351812467707565,1.03427968483864
"Agpat2",0.870098205354157,0.000842087370442854,0.00498726181906017,3.80751874372594,7.71352195917951
"Gm6189",-2.10909065980602,0.000842864229846112,0.00499000043906917,0.719343094438926,0.140702212894191
"Irak1bp1",1.37770640977723,0.000843055967870734,0.00499000043906917,0.201285162474648,0.711668435427804
"Snip1",0.752888424745638,0.000843502592768137,0.00499114559394255,3.17682085713271,6.00652322034035
"Ccdc40",1.30090550352104,0.000847921504151498,0.00501578769152444,0.677554028163625,2.32295078947765
"Zfp747",-0.651474578810036,0.000850213107676996,0.00502783492230344,7.56934050186311,5.158135916371
"Trappc8",-0.980835796849285,0.00085175523760485,0.00503544415730652,4.49176941587335,2.4531956458024
"Xrcc4",-0.679126423155888,0.00085218102592217,0.0050364511711875,17.2674829738385,11.3065435469262
"Tmem88",2.68014099285524,0.000853052573164998,0.00504009125937102,0.0280074847095501,0.305044778650016
"Smarca2",-0.692061154203908,0.000857759921829836,0.00506638544601469,16.7311307284848,9.65901027169731
"Pxdc1",-2.54839999248274,0.00085907082942024,0.00507260870705285,0.423803049999455,0.0707719657521856
"Tnfaip8",0.617634650106067,0.000860274718586564,0.00507819651247087,93.1005740848109,158.263962395106
"St3gal1",-0.663010296967948,0.000861052549024906,0.00508126670355434,15.7732994845953,10.5621812959527
"Rab19",-0.603174885798669,0.000863942289043343,0.00509538613466693,63.469243895319,44.5680435919086
"Rrp12",0.904136292138776,0.000863962053570276,0.00509538613466693,3.61587976814133,7.55546166511877
"Tbrg4",0.792333456867698,0.000864269818236347,0.00509567695464947,18.7497698871479,33.7314999049651
"Areg",5.2227077407886,0.000868606891701308,0.00511971703341794,0,0.215636125978258
"Gm19684",-1.13435541423352,0.000869740454521851,0.00512486634828237,1.24949802534282,0.568808403786592
"Plekhg3",-1.05488808413794,0.000874431918603186,0.00515097093133565,1.00563249159763,0.442292190606175
"Kdm5a",-0.73740548864303,0.000876057772663712,0.00515900688346408,26.8932316714096,17.5046588882014
"Srpk1",-0.570550597369922,0.000876835642119884,0.00516204584056006,111.705928813381,77.4013727091103
"Tmem242",0.650198371905833,0.000879863925290605,0.00517832750777002,36.2349118004362,62.7937080571591
"Pom121",0.783760053604203,0.000881648292669278,0.00518728073359221,2.09242815978553,4.01441750969327
"Saa3",-1.32271801531676,0.000883228449078758,0.00519382606695246,25.0331432270961,17.9405714604787
"Samd8",-0.776270760998853,0.000883287624390931,0.00519382606695246,1.56011684374814,1.27071627068187
"Mrpl58",-0.654392863127469,0.000885119959517622,0.00520304863501772,217.900352009528,145.362238044398
"Mrpl3",0.871575419599643,0.000886712008557834,0.00521085363956073,16.2160707564147,33.0562002670362
"Ube2cbp",1.12979256086874,0.000887031087850747,0.00521117548512078,1.71555042987923,4.38575724539691
"Gatb",0.751874279117148,0.000889298465555671,0.00522178250870076,6.80790134855881,13.1799005594158
"Ttc30a1",0.978905421297267,0.000889366284450048,0.00522178250870076,0.364880782131345,0.833737368655039
"4932438H23Rik",2.46405820847819,0.00089190685558842,0.00523514009073572,0.155184426798036,1.02631660161216
"Notch3",-3.81721607798869,0.000895803460254393,0.00525644673284989,0.0491012489892067,0.00223436204314496
"Alms1",1.09301530720117,0.000899288641258492,0.00527532723923012,0.514567973962638,0.939258282204353
"Kif24",-0.751378171468854,0.000900676776549637,0.00528189866937913,28.5947439465816,15.5837587039169
"Fancf",1.13854162889969,0.00090281125659554,0.00529284172912212,0.59665973676825,1.54761741458178
"Irf2bp2",-0.660897071373864,0.000905082249951065,0.00530457837099738,5.47687242706689,3.70724303687747
"Sac3d1",1.18781009595626,0.000908100748844945,0.00532068777540176,0.949557843754842,2.5593357228619
"Yod1",-0.764835071897737,0.000909775122996043,0.00532891453505347,7.7584638492252,4.95038646548087
"Gm10705",0.693072437358839,0.000911438607517093,0.00533707264205732,76.5458965456898,137.451510113423
"AC149090.1",-0.826630151645435,0.000914204424059414,0.00535009036056854,30.0771002847754,18.3067518688282
"Lysmd3",-0.971004053615916,0.000914146154926407,0.00535009036056854,6.61290002883367,3.4410560344285
"Rab36",2.46536910843985,0.000915831863638674,0.00535802404258163,0.0760553054990358,0.317773700850245
"Prpf31",0.735987992491423,0.000916586308337871,0.00536084712405502,35.1123887266557,63.3918449528621
"Btnl10",-1.95624904753064,0.000919308453755798,0.00537517362818781,0.234323750827827,0.0432717209107129
"Rabl2",1.08940122024188,0.00091958243745557,0.00537518154072755,0.820169916799297,1.80340669372419
"Fgd3",-0.653249181773254,0.000921542156204644,0.00538344448940171,4.85931405926635,3.42905046028036
"Mfsd2b",-1.48596791570257,0.000921396012104953,0.00538344448940171,0.701462175078297,0.292790666673447
"Plagl1",3.97772184825526,0.000922267887290326,0.00538608817115405,0.0016584344303843,0.119031090109753
"Pbxip1",-0.717694779570578,0.000925461943937908,0.00540314115684922,17.6752851169604,11.5435799128315
"A830005F24Rik",-1.31826471440709,0.000925767072845752,0.00540332256016188,3.82232719447942,1.50189228581266
"Ptpn3",1.55952869516777,0.000927593774078499,0.00541238202122867,0.288923619301965,0.696830048130258
"Ints2",0.754325889308375,0.000930376522937855,0.00542701287758661,2.8888296378667,5.75626609156791
"Fbxw17",0.691507561889985,0.000931596861948173,0.00543252402548659,9.11369085136607,15.5632713622812
"Dmbt1",-0.495116119099344,0.000933062661272527,0.00543946287097846,0.209558494752441,0
"Hic2",1.04995097267104,0.000934241552674495,0.00544472552543019,0.170276862765439,0.411921310902859
"Dym",-0.729021194755364,0.00093915625300567,0.00547175079322098,14.4151708061142,9.30433952553414
"Ehd2",1.44880452151529,0.000940505907904703,0.00547799541514006,0.0930904915748652,0.325732182919949
"Gm11474",-1.20307556902753,0.00094167992622663,0.00548321365194455,11.8045517053356,5.01539082122724
"Lacc1",1.56366670033386,0.000942655510527598,0.00548727370698616,0.277553756218058,1.09766022298138
"Tmem25",2.07775161894949,0.00094426988303762,0.005495048705422,0.0688832072534744,0.591793077883437
"Cdh23",0.804601523889371,0.000944905470659292,0.00549612050918201,2.71555842825435,7.61424396813057
"Efcab5",2.34886273711412,0.000945217408539558,0.00549612050918201,0.0218037546130777,0.335392449610062
"Rcc2",0.863930643581929,0.00094529035537818,0.00549612050918201,5.01350963192756,10.1737672322825
"Tstd1",-1.06036905018012,0.000945682312676837,0.00549677844243412,13.5715272057255,6.34165349228122
"Foxo4",-0.834497881658053,0.000946515815522673,0.0055000017149558,1.66242566721677,1.09061829043244
"Nudt4",0.654414997364286,0.000950751151383302,0.00552298459065208,3.1009621689321,5.50002311491603
"Metap2",0.591929724951538,0.000951688487656522,0.00552680124378085,73.4524936650864,119.20528378838
"Naa30",-0.779727239800152,0.000952873447871457,0.00553205326803111,2.41230751227195,1.7044666027949
"Igkv4-53",-4.10047928682665,0.000957319413169097,0.00555622889315335,1.78258524336659,0.0520068596237796
"Tnrc6b",-0.735474741012761,0.000959049834743993,0.0055646340617459,8.77058621906957,6.48386695321641
"Mettl18",-0.6993884812425,0.000960590850277657,0.00557193562932459,13.3197514510742,8.57254200070778
"Dnah1",2.95775356225961,0.000961212686106744,0.00557390274096487,0.00405628093581215,0.03615802235669
"Dhrs9",1.42992566888512,0.000963222672252151,0.00558391596769285,0.0813876737013189,0.278194987553139
"Pprc1",0.84242148410364,0.000964360927175296,0.00558859836171542,3.95154747797293,6.25946157800954
"Serpinb9",-0.653483397094528,0.000964597292803691,0.00558859836171542,29.1585904087353,19.9317881180591
"Slc25a30",-0.606722766665183,0.000965304331746045,0.0055910517640144,9.50614597127257,6.62442202955278
"Mthfsl",-0.629268855592383,0.000966717391852539,0.00559594835518634,72.0566208489229,49.1880474905615
"Uba2",0.756041981852134,0.000966678506523647,0.00559594835518634,45.7077836365143,79.579665254469
"Tcp1",0.71066163366318,0.000967620333942111,0.00559953111359045,142.773040051966,268.586253012928
"Higd1a",-0.632561635138054,0.00096975656017197,0.00561024657874136,174.276752855971,129.715391518154
"Ninj2",1.10595109344365,0.00098147736920219,0.0056763883283046,1.52253495198206,3.83724902974379
"Cnot9",0.863560112841725,0.000982643238069161,0.00568146454010897,21.0438117421818,42.7164558720107
"AC125149.1",-3.05016103342972,0.000985811000888842,0.00569643894886413,5.54091418121425,0.471604411483434
"Anxa9",1.60448152444692,0.000985557123357119,0.00569643894886413,0.241170537389012,0.860881087591113
"Mob4",-0.609667722643671,0.000986170298279343,0.00569684547344727,73.5532895279556,57.8013354563987
"Timm10",0.731048077859387,0.000990803750722265,0.00572193519309906,21.7219904294393,40.051590692274
"Slc17a5",-0.709249116996832,0.000993423983142927,0.0057353871893546,4.99874535804769,3.28764320245226
"Tceal3",3.46658194820336,0.000995891745119101,0.00574795130174713,0.0260632900130048,0.471024721485568
"Kctd15",3.59359446314511,0.001004361514988,0.00579513948770952,0.0152951376651215,0.207108248271975
"Slc35e1",-0.66573124419846,0.0010061470462109,0.00580374346491926,4.71297251491788,3.26250350692503
"Rnf19b",-0.833964567914192,0.00101551529453951,0.00585606889357736,3.44517626537544,2.0880963601471
"Ccr1",2.60219978404095,0.0010177933584541,0.00586748943136872,0.394480431473378,4.35944725262358
"Fbxo34",0.822374072171484,0.0010187510696404,0.00587129379977493,3.79648243798244,6.98538190241528
"Igkv4-59",-0.709090081643697,0.00102007226262545,0.00587719016070234,17.0472339697771,0.258176970382937
"Aimp2",0.872974232128816,0.00102229252628151,0.00588826159747773,31.7948761922503,65.1352946184542
"Slc16a1",0.793657938538833,0.00102270463775339,0.00588891490594211,4.55061654192869,8.74501788638262
"Rffl",-0.850106205361592,0.00102398307524189,0.00589455483546541,3.32115187796254,2.09575431343527
"Zfp110",-0.598956377829681,0.00102897279660597,0.00592154922880423,45.8974566884814,26.0492504283455
"Atn1",0.925844508268349,0.00102988345563347,0.00592437132676953,0.968372011117804,1.91968147330188
"Uck2",0.870980972047105,0.0010300641564296,0.00592437132676953,11.1777147416604,24.811679265874
"Gm10123",0.738836085679535,0.00103299442976762,0.0059394920318747,2040.23699771604,3804.28876059955
"Ltb4r1",1.75179833438445,0.00104014338050472,0.00597885332070874,0.580168043059636,2.84105435233704
"Ncbp1",0.771300776220064,0.00104198915327179,0.00598771732611678,18.4179489861565,34.564788981788
"Prxl2c",-0.608179304154316,0.00104737770184589,0.00601692854591888,10.7683552354969,7.74190935398307
"Pias1",-0.541657189746183,0.00104773143616233,0.00601720739742977,58.0557319241319,41.8208342532236
"Kitl",-3.58230141714073,0.00105251032398383,0.00604289270462004,0.207921935463761,0.00727659375260842
"Sbds",-0.658837363781864,0.00105291417691523,0.00604345150278329,88.3951205075679,59.1369391209886
"Msmo1",-0.68444052675245,0.00105325863256597,0.00604366915007879,20.2117383997034,13.3295733427466
"Zfp729a",-0.697593170821717,0.00105431382730759,0.00604796375303939,3.78443866912382,2.56920905625016
"Siah1b",1.30519752504945,0.00105804054528435,0.0060675763207755,1.17564971127974,3.16596131155103
"Ppp2r5d",0.82549109102234,0.00106195644024079,0.00608826204588175,6.92159721520315,12.456647354915
"Ttc17",-0.767131781028582,0.00106310652037561,0.00609308376619931,15.2761242404578,9.35594411818854
"Upp1",2.6451049789282,0.00106700028566233,0.00611362325838958,0.0931671476423042,0.71105480206765
"Cops5",0.689369638376276,0.00106922146476395,0.00612457013343579,47.248963354578,83.0831254878749
"0610012G03Rik",0.946503449123154,0.00107100833895424,0.00613302364531564,2.49424709858514,5.49641046594169
"Chst11",-0.836126456763668,0.0010720895680339,0.006137432614215,1.13552297454262,0.664503840605736
"Scamp5",-3.95344368657663,0.00107372423035408,0.00614500636448795,0.165076228929536,0.0140411278527409
"Rufy2",-0.930649419136615,0.00107642266085794,0.00615866197953426,9.85037897972457,5.43488715945802
"Gm16374",1.6570176055973,0.00107909044367146,0.00617213437407211,0.266052191926206,1.12277712835574
"Zfp672",-0.616529281636328,0.00107974037403586,0.00617406067705656,38.3494177063043,24.3509887560216
"Mapk6",0.815255349184921,0.00108235580743992,0.00618722154232689,9.86651986401617,17.4359911721789
"Gp6",-1.92507020082532,0.0010873652396825,0.00621405596103774,0.214430803009163,0.0283968338596928
"Skap1",-0.693148454272257,0.00109176398675799,0.00623738590638092,448.077126111187,283.017543081411
"Pdp2",-0.623754229710442,0.00109550898424137,0.00625334543523532,8.55436308754952,5.95776867037459
"Trim30c",-1.20131805836573,0.00109488365644859,0.00625334543523532,2.95106476164719,1.32444882184963
"Zfat",0.890156595365553,0.00109541764685837,0.00625334543523532,0.631290906059251,1.36266682361098
"Ankrd37",0.846900266656664,0.00109801940858044,0.00626586126181533,9.2246994075179,17.2201301493663
"Rreb1",-0.790056405873836,0.00109924651405769,0.00627104868957217,1.62051029433081,0.933844906798878
"Leprot",-0.597248543655138,0.00109980848164796,0.00627243969458232,43.5552065263269,30.8473796778252
"Pmvk",0.772628875633561,0.00110022188103065,0.00627298282429161,15.7378403522936,30.0737107333781
"Ttyh3",-0.759342046768743,0.00110214706464475,0.00628214267896385,2.07449919971901,1.27677948879909
"Ap1s1",0.704483190121273,0.00110670689317545,0.00630631014619862,51.1036225011447,92.9896795315603
"Ide",0.704003737879503,0.00110764223056671,0.00630981630102667,18.7755765718637,33.8180800153412
"Ash2l",0.77824939645606,0.0011099803741806,0.00632130937531623,11.3684478113362,22.3643478044909
"Crlf3",-0.550827074279071,0.00111344041311241,0.00633918313165588,60.7289278020667,43.9797966776809
"Lpp",-0.929395420022407,0.00111524436024727,0.0063476206139247,4.45786023175721,2.36881926688283
"Ighv1-72",-3.98450423606402,0.00111593695252656,0.00634972956883512,1.28399281661193,0.0504619663691529
"Gbp5",-0.754165954649497,0.00112269063003052,0.00638447316460389,3.05351996028871,1.97883471529067
"Vsig10",1.12845145548442,0.00112236983707208,0.00638447316460389,0.805542754226539,2.39771695256118
"Gm8814",-2.07626774390824,0.0011237897936199,0.0063888810758391,1.41393438730748,0.272159517929293
"Rnf227",1.03943759659693,0.00113123022919325,0.00642932695265903,0.59582126802272,1.70151481544248
"Samd10",0.94370362394324,0.00113390014516647,0.00644264416775276,1.73459629973462,3.75069299250732
"Tnfsfm13",2.29375903639324,0.00113597875509297,0.00645259496842784,0.0511707411253622,0.420611438657794
"Def8",0.704533216928555,0.0011393512651735,0.00646988754152093,4.18465435057608,7.38480103835897
"Ccser2",-0.720741984008838,0.00114086625030926,0.00647662510541245,6.32642631072231,4.03838573851029
"Efcab8",2.52924694948344,0.00114410240764933,0.00649312696292864,0.0240920677244341,0.286569824563231
"Cul2",0.652808487543739,0.00115535169247587,0.00655319734431941,10.5643916221641,19.3292344597884
"Dazap1",0.81754286774702,0.00115525774961329,0.00655319734431941,5.28075938733889,9.46845501030834
"Rcn2",0.872979244427039,0.00116710267915953,0.00661774562078329,4.50936319638033,9.31560110123632
"Rfxank",-0.603382916022813,0.00116740308729379,0.00661774562078329,33.0218601869587,22.8227176417896
"Cdr2",-1.16741356070684,0.00116946413364838,0.00662561921235962,1.21395918418643,0.543693891853395
"Chst14",1.31805933913107,0.00116929154447702,0.00662561921235962,0.425750558297953,1.32760855362943
"Gpr19",0.955329806984994,0.00117284987065581,0.00664289228665611,3.93232599122324,7.80732947755305
"Ska2",0.632596747566592,0.00117902384976617,0.00667594319988221,8.45868763876766,14.5297538151871
"Lactbl1",-2.03740222109346,0.00118151647336973,0.00668813631609463,0.220890313319689,0.0454210121784296
"Gm18752",-2.39532567957254,0.00118525832688735,0.0067073918406748,2.16858118184583,0.346987803270406
"Glt8d1",0.763854239519176,0.00118591354165836,0.00670917399923566,3.6791284300997,6.28747315011621
"Ntn1",3.71274822535529,0.00119406091626463,0.00675332903759995,0.00219197609663551,0.0646960459067808
"Rftn1",0.721112418624194,0.00119691029469797,0.00676750311736887,7.54286427256883,14.3846399534534
"Prdx2",0.684560311472307,0.00119863316659725,0.00677530146577733,116.93874930113,208.948824432201
"H4c12",1.33673674536985,0.00120241084872129,0.00679470687686697,4.74684828463302,14.7978332463457
"Pde2a",-1.01486721612397,0.00120333163219919,0.00679796173651556,14.5665665939913,7.0900627571164
"Bsdc1",-0.594613052409716,0.00120374474153054,0.00679834755772446,14.0694911107114,9.94393252226887
"Epc1",-0.582971063378503,0.00120423521355331,0.00679916995143671,12.047961205386,10.2065837492764
"0610040J01Rik",1.8829909502038,0.00120742864167173,0.00681524852539362,0.178283716330898,0.995773074152506
"Plekha6",-2.48636386370684,0.00120778064471755,0.00681528425622531,0.101594649538213,0.0310640715762592
"A1cf",5.20192269110691,0.00120972088934157,0.00682232753268263,0,0.173296205417032
"Pus7l",0.679539452311163,0.00120954656738783,0.00682232753268263,3.70873691574726,6.5703175181327
